vowel,F3,F2,F1
i,3337.6606057201634,2639.7945038982566,418.93266426422906
i,3333.815658825403,2811.7148082159733,456.9618240831965
i,3236.584028915294,2967.065656944862,431.07594931721985
i,3368.397474172854,2657.847427693643,384.03035031303625
i,3521.0500538264732,2862.7212999936105,430.85299287696705
i,3383.2946349241133,2832.225409004051,402.858373027029
i,3282.8017185994145,2870.6482390217934,409.5937761037519
i,3421.4938673632937,2573.7238818717387,447.1914951161726
i,3365.990846084644,2538.0310528142445,462.4495548948892
i,3248.147860151849,2649.144651070165,441.3824369594961
i,3565.6602571136814,2620.7657978900324,438.3477047191782
i,3444.2984619557346,2856.683229082677,440.8552479828074
i,3310.119106330552,2646.7511700394443,438.8822438445633
i,3191.2373625792266,2357.7075657535693,446.53883172084505
i,3524.4034142071323,2434.797177273449,414.9373841020879
i,3476.3894084054764,3045.0372495937,437.4543425127077
i,3249.258704108768,2735.7511463054766,467.0410497583878
i,3263.0904393996034,2650.6715434819325,426.4520540403226
i,3211.268796647581,2777.9346371230813,472.4992243175599
i,3426.4711654473626,2726.162599031466,430.62392377419536
i,3108.4460296537436,2882.913304735165,435.29925724527027
i,3341.5710865686206,3201.8084997409833,443.5277510477902
i,3245.2480289539517,2702.1413338438247,462.0935387459491
i,3391.097391216667,2562.4457250932874,457.0851522204682
i,3259.3509071781255,3019.6087580068324,460.5990502358651
i,3296.5815283919346,2937.844308737532,438.48264290502374
i,3515.777641625606,2827.9173654275023,418.5071070884494
i,3263.497498271276,2903.186090867079,429.6851589934721
i,3303.9448690973995,2629.1453279208217,446.25563958321715
i,3719.741701384394,2613.6270811871977,437.52919512829976
i,3610.1003856430416,2750.005505938529,446.88432374805666
i,3192.880451154436,2820.1277947695157,432.91089780965063
i,3538.194077271625,2924.918644418514,493.58196557810675
i,3469.726153003809,2805.976181504168,441.2472969894648
i,3312.4561630321177,2807.7276945898866,430.5454791884622
i,3400.402520599057,2942.8943397906787,415.0070449486398
i,3564.183525406357,2942.8277350462686,434.42020268524493
i,3014.255264027151,2677.0901746816135,465.33933084236025
i,3368.1444446964083,2623.0463268316876,425.97066797116344
i,3513.7285364686677,2836.4765690902004,431.7793336331422
i,3310.153404168044,2706.9177875245005,416.8453374687077
i,3644.352341244548,2716.5036592253746,463.5949136800371
i,3628.493886354125,2898.816819489326,427.5690961671106
i,3440.0688932307526,2757.659796537734,417.2541143430467
i,3426.686974898262,2598.2335568303893,462.95079463788517
i,3293.665523675491,2788.7700904932453,443.1898399932832
i,3328.3486214334926,2841.9930792936616,426.62335510279786
i,3518.9007243512915,2575.1875051419365,439.7613938130891
i,3698.903429241227,2622.9042606382004,422.191272394032
i,3458.644863452493,2785.7912649967616,444.66126766912726
i,3454.476950142896,2848.623298734952,461.24694154674347
i,3441.0954255581473,2727.6943807799103,451.6957353712797
i,3692.3200942233334,2742.6899113118857,415.7065346929465
i,3558.653800841784,2744.3813803162057,389.5271704195933
i,3514.875294767561,2687.097943929061,435.02184778165406
i,3427.971883733936,2787.2984807935,452.501522204488
i,3298.5769979219244,2831.8342554382084,431.3289050947914
i,3496.563447077633,2845.951481168002,416.5606643603256
i,3555.0965847871103,2687.0102464020056,454.656062892443
i,3433.924641039466,3014.7612565815666,432.11726828517504
i,3313.105188174472,2758.3191234071987,430.37552174507107
i,3506.87020466743,2537.868320505329,413.97703914165214
i,3191.968427421748,2892.189963071952,474.3769021909151
i,3354.3898617545824,2737.694161113619,438.530639764023
i,3567.892681819741,2632.9788998249915,442.20836227275504
i,3536.4183203813177,2830.1760501601957,441.1423583226825
i,3540.77637120682,2387.818781951455,451.81157573175034
i,3261.722839824716,2508.281128588966,448.1697767996208
i,3603.598830714475,2742.025232555647,457.8203088563842
i,3643.8301142968858,2942.5239403172777,472.83322496676493
i,3497.122694994721,2771.413613850365,401.99704701004686
i,3330.5138645012908,2644.5898075165996,484.4350983773272
i,3342.345652023908,2778.008423576598,449.0499554664842
i,3379.351372458396,2995.0017961314657,423.39511144610225
i,3404.810816952999,2658.5019356443845,408.1575081298276
i,3268.8557312733687,2755.887070167467,427.61974639429786
i,3255.2578227932677,2566.8578741401034,435.18414323806303
i,3118.304144938373,2865.9257257873496,438.80130860161887
i,3126.2568171902126,2718.3136869132663,420.5653825378458
i,3425.812822456674,2946.0491840734953,396.02748153824047
i,3391.3933969442546,2738.893667572025,451.6687806704427
i,3407.9449515208744,2657.190633753456,430.0286715056844
i,3237.790040542932,2909.5427854835366,437.4656595234819
i,3692.540749617957,2752.625774652892,421.5213121430064
i,3116.7877534054774,2512.076567692867,402.38662964533006
i,3417.037553360536,2831.229489456892,402.4509831605979
i,3522.903459753233,2694.3134218151013,440.20742731188426
i,3643.8203979238647,2884.8086675552368,431.1326053432576
i,3221.7449907949826,2463.9418838464894,421.2864999745531
i,3336.4034417336507,2624.719866276779,434.13203526903317
i,3384.9572274668485,2729.958631711395,422.7974436090074
i,3400.4351776935905,2822.009906673057,413.1747801578738
i,3609.8831992252212,2747.3899083381575,437.41186426134493
i,3491.4049517610556,2793.195486920926,457.82603545100443
i,3420.409134253028,2676.4530204308876,444.89885202575334
i,3179.1677614457362,2775.986667382449,436.2739247044185
i,3336.91149786385,2743.2553965458555,395.8815983558766
i,3279.484980554874,2773.817238602531,440.4928621651432
i,3198.7339712398834,2935.730967431372,418.07407956651315
i,3535.450484008808,2819.974181656386,422.8799332799129
i,3671.3174164939637,2596.218435376018,457.08351869337855
i,3540.698178822046,2668.420880136969,467.4253668064056
i,3329.8421576386168,2800.854155522084,442.6880321771512
i,3349.3555461880655,2872.932082109708,454.33772854406584
i,3077.1975093120427,2941.064170529329,400.6745500614205
i,3546.0872900520035,2916.541644139048,413.1623834997979
i,3302.736711050857,2608.3574705155165,432.30397548819116
i,3320.065419686284,2868.6321364797823,465.63024610271344
i,3607.3122904991865,2683.3927039308655,432.42850205868206
i,3088.172320791548,2649.749637320201,458.0820081831794
i,3644.387264050232,2590.598138236977,424.05465593750927
i,3367.547989376725,2799.676247975047,419.31016308971203
i,3443.4966920966453,2695.58647813686,436.6842178813096
i,3464.103524213424,2761.8865943473998,427.46496829199447
i,3353.519787058105,2748.8014934817033,428.9152589970755
i,3328.3669838343267,2981.693241888176,449.2560899375161
i,3322.1820183802834,2857.214555542707,429.7060441488312
i,3569.788813897108,2812.0291046329467,434.6554481535076
i,3447.485073691613,2544.1405472069437,412.38013080432074
i,3170.704243921119,2780.7332942321295,474.85545273874925
i,3748.197204648078,2849.0829545538963,447.9434517775364
i,3068.341666021848,2686.083881946718,419.786925020805
i,3267.3250949348617,2737.78774584437,426.68482087731775
i,3038.2900519706423,2864.2490108570255,413.5605648875852
i,3412.33702128914,3047.327112558984,416.9114466738366
i,2945.3935236649686,2721.5171171694506,461.05596802471877
i,3702.177380781592,2591.260678485844,447.852878027718
i,3293.548656986883,2746.373829688314,494.77890213232223
i,3118.599202632577,2796.028760269326,447.2190958030747
i,3555.063574384774,2774.526574336657,443.73090428816465
i,3305.968051532686,2798.152974238887,429.50124878038156
i,3476.79702062973,2709.975293109176,445.2396436067628
i,3367.066289612713,2916.4512371190976,435.8770471395916
i,3073.06672586032,2935.2082631735666,417.20974922615176
i,3261.774995303809,2678.768958357296,467.0314723357824
i,3011.9253275231918,3194.1661850717624,460.07484127809323
i,3409.6380809221764,2753.4218832149218,443.2393565356398
i,3459.8612414247564,2850.0720116404054,449.1399575821753
i,3387.103302859635,2733.7574310765735,433.6946787521708
i,3339.138463932538,2917.516961872498,449.9692143818368
i,2876.2504761956025,2851.5471021999333,441.25498585460525
i,3368.8457036632217,2707.3650275510795,461.5618629316944
i,3531.7529615139138,2654.3042379569506,445.8940924736711
i,3208.178674556339,2570.543712350888,423.30622864270924
i,3517.3995394437334,2892.5789125141687,448.21091642912586
i,3494.2511496625725,2832.25841253622,422.9836271443785
i,3444.8221410320266,2871.4965349576814,453.4812655564266
i,3572.4507944306247,2858.781346106107,444.6791433347836
i,3552.4273301801495,2757.3387401606674,417.73103887067435
i,3344.5069098790814,2658.1661898844695,422.2473546918098
i,3347.6341521173636,2651.6064299059553,430.271040577387
i,3052.7365671515918,2790.445196302834,437.0263396366646
i,3234.2388568019032,2852.0088645270935,457.4859075071403
i,3100.965406867391,2655.705844318934,420.19423965714753
i,3213.5323371530453,2875.509001928678,432.7648988678142
i,3327.402797755031,2484.366800593648,450.8838839600716
i,3163.0610346277044,2769.2736996082667,443.0606860943865
i,3601.4070392583967,2580.3173439016064,371.02365939531495
i,3402.997033245473,3009.5605686075733,464.0709778117267
i,3407.348577415302,2693.1296245734957,454.63562873652523
i,3207.8601107298264,2826.761190059626,448.0445229777908
i,3550.751390404311,3141.9710683716744,445.5742888828561
i,3286.1887327057157,2757.469466201895,398.34569147817274
i,3254.871366098385,2704.498559418486,425.54866850512917
i,3397.6870314248854,2647.464928334637,461.4945200810397
i,3372.034911145208,2759.716090666814,429.83550044419275
i,3398.165149298624,2874.904815437367,418.05320478671683
i,3261.0415599419116,2719.0706217273814,407.59272032211027
i,3233.8731248509553,2695.25770840716,456.1054035985731
i,3416.2678400697246,2787.7250872642894,455.5921204733702
i,3348.839116475862,2814.9036725326832,434.74460469842495
i,3416.7400921087774,2680.550167316721,383.71184509166005
i,3349.3605332553893,2957.4103801885967,457.2378065389788
i,3534.7660159020716,2931.6478461453485,438.9371683625074
i,3405.2674282685834,2675.733155835288,430.093808095809
i,3475.8190158514144,2927.196246551155,433.9530988763702
i,3296.098089946052,2761.072884720153,450.13636746410117
i,3128.566077999885,2444.012219419404,424.9707698386089
i,3166.1878849908726,2690.8512457147885,433.7710000338382
i,3295.58231823872,2961.5131431336863,444.1393731065607
i,3422.6599770303856,2846.8956962351917,412.1164963764902
i,3547.1942473590575,2750.54074024378,451.6500014867205
i,3191.2848705094298,2546.503602351482,454.8708890278469
i,3435.462646100041,2636.4717829209458,417.99786167414794
i,3561.7483046523303,2596.8016881896656,472.8924040286428
i,3220.1553441383694,2849.1300053302375,429.81968630488467
i,3473.697400880483,2685.8850620081357,433.4429750023204
i,3378.8989729717186,2622.648021729368,453.18701194742977
i,3285.4721926928905,2729.4417816873106,415.273466164804
i,2939.9905451271106,2734.628617373047,489.7156469622422
i,3504.284282939607,2758.341104577667,431.25583538179933
i,3375.787749528111,2836.529793849938,411.1992399855017
i,3559.874637721172,2859.758390596664,452.69235810671836
i,3445.92700956332,2763.7080795946554,451.702018005875
i,3471.7798629487966,2712.1246798545917,424.4668012622027
i,3389.172971381171,2974.842231913911,409.92551039696224
i,3124.5752401941386,2783.745234132701,438.111896285554
i,3401.225404612851,2794.6777389712684,432.1230307362295
i,3623.190975748311,2539.995205771317,418.8973400085516
i,3354.5912474388706,2534.157784620167,433.1575812631593
i,3652.123869941744,2763.8833797092575,442.04081478995323
i,3159.5362205919027,2675.91130762015,428.801959089922
i,3318.433234686899,2937.9309259002703,449.18554967684395
i,3184.6081884604164,2795.0299846625385,447.8861452046548
i,3564.2291278946855,2979.1936417807638,414.82019190856107
i,3235.289423609937,2587.391376576837,431.88666607851246
i,3450.628021931652,2897.3015300151255,435.34047013341086
i,3318.073707579233,2781.9501908299385,418.752127599384
i,3724.2962284777386,2539.062395206352,441.03658164887156
i,3713.180008562117,2761.9387185415076,432.8476470852173
i,3311.734701714162,2736.0969283326995,466.9967391716822
i,2999.0800817498452,2972.6905224639577,405.88653621896435
i,3327.0424172910775,2701.74280777777,449.85988894449025
i,3102.5562342724,2824.802936552612,481.23116526881773
i,3142.168862825652,2787.188936438615,422.5356894151441
i,3443.804582964146,2763.6433506722447,422.98351103738185
i,3454.255267229263,3010.09025655606,432.82875215075853
i,3493.3511890461837,2582.463668165886,416.1018651665265
i,3451.6476984506317,2965.88221773939,444.7701516709667
i,3319.2184160537963,2760.902178518694,409.6785910127617
i,3473.921284023515,2882.8060792537467,427.1218262275972
i,3292.750893887748,2797.7044896034654,427.457673767513
i,3360.8500411740865,3050.8665929944373,431.6024884387
i,3311.583850369222,2671.606853732066,453.2605945772736
i,3341.445604395428,2671.354052059727,465.87049310516534
i,3611.3450665609994,2678.1115267497717,396.2161020627705
i,3541.8668081065052,2666.4868525538313,454.2751693417065
i,3039.8404963337844,2884.2230625522197,410.53589334521496
i,3495.2068304746163,2762.97039701482,416.1564236861833
i,3303.373677640545,2855.7462629828724,439.31379380056785
i,3470.532028507661,3033.8476226923626,402.82132078411354
i,3644.66204013971,2775.4063371750794,417.36156854413963
i,3147.709122700406,2734.8919300532307,457.1380549455494
i,3350.495218304348,2969.6149381206465,405.29181117237346
i,3369.961803393155,2588.107084998769,444.94535663535555
i,3521.5292139704047,2702.9138343823306,380.0979272326971
i,3405.542657549889,2821.291757066811,445.8338403959131
i,3580.352877541215,2613.141039524449,451.8627219040923
i,3573.0567666037864,2515.4659840279005,443.98439239632967
i,3286.9952804921068,2749.745794978318,444.59673116531263
i,3289.853264090455,2667.7184996717397,437.7462303221133
i,3188.6903347077314,2611.1018409574003,451.8443062325996
i,3178.3133256722504,2852.9844407505166,447.10761974885884
i,3081.0289855259052,2667.4621997450627,463.0912904565851
i,3206.57549144985,2696.888991588189,447.0960305175539
i,3504.0796398650455,2726.2750567815574,423.94440224598765
i,3611.8115586823683,3001.055098587256,458.3880484095822
i,3386.384638836463,2649.41891712747,418.85478971673905
i,3460.0958781478066,2818.759874393683,467.62492925587947
i,3481.665885601593,2553.499764342057,459.98505544724577
i,3203.72697823479,2707.9927659069776,442.46687450659954
i,3708.4695387775764,3190.32425665654,450.25689884212557
i,3341.1130500837426,2834.78850477274,456.3952710553433
i,3317.9354383310574,3008.8289276836963,442.02704608833216
i,3455.919484820809,2852.9308429961184,446.21166744192584
i,3513.4453683791767,2675.7881975971973,424.80110667627923
i,3186.513996320972,2821.6731448871224,454.01976260173967
i,3449.180505233208,2992.1636804236277,436.8777269885853
i,3484.7498431328977,2610.2906940489675,428.54187150093435
i,3489.2676659255903,2878.218546388091,430.5768221935376
i,3359.92836613673,2551.457529270714,429.1989119623756
i,3522.118601369436,2840.4070524735116,447.93954601217945
i,3380.39184365871,2761.97506904862,422.57198310250516
i,3489.8224716461473,2819.1153149729553,447.75061182864266
i,3283.310525526246,2463.731009911775,460.97278675181826
i,3291.268004916983,2641.8938057738474,452.1525142253208
i,3305.906668909635,2907.324217817636,450.4815799982508
i,3487.2497878916006,2572.429814068766,463.48097608069287
i,3416.046839566028,2710.0212909270617,440.1330380114282
